line_num,color_patch,cie_lstar,cie_astar,cie_bstar,rank,inhull,numhulls,dist0,dist1,dist2
1582,PANTONE 452 C,66.6,-2.17,23.85,0.0,False,0,1.22004732217,4.21907871252,6.96124496176
1583,PANTONE 451 C,59.15,-2.1,26.33,0.0,False,0,1.61066855569,3.49804535232,9.45461159439
1588,PANTONE 7500 C,82.23,-0.94,24.69,0.0,False,0,2.95559242971,4.46205118651,6.10086879059
1570,PANTONE 4505 C,55.09,2.22,38.61,0.0,False,0,1.75496364058,3.63134522127,20.7374864809
1589,PANTONE 7501 C,79.16,0.6,24.33,0.0,False,0,2.91201221768,3.21235242913,6.92346483886
1591,PANTONE 7503 C,61.3,2.52,29.29,0.0,False,0,0.0673861924405,5.20980604362,13.1186047595
1594,PANTONE 468 C,80.24,2.99,25.1,0.0,False,0,2.50096081872,4.46976627512,5.37742212815
1595,PANTONE 467 C,75.21,4.69,31.53,0.0,False,0,0.446886979303,6.16183486613,6.31836768813
1608,PANTONE 719 C,79.32,12.45,25.11,0.0,False,0,0.114081310455,0.400914787285,11.1843471463
1712,PANTONE 419 C,10.31,-1.18,0.16,0.0,False,0,0.508349210169,17.1590628405,21.4684431387
1763,PANTONE Black 2 C,18.97,0.08,9.06,0.0,False,0,2.02330059596,8.08850217548,15.9178720201
1765,PANTONE Black 4 C,16.3,3.34,6.61,0.0,False,0,1.22289899958,8.78508676236,20.5187027967
1766,PANTONE Black 5 C,20.19,8.81,1.67,0.0,False,0,3.04561329087,3.16033226101,15.6319110302
1767,PANTONE Black 6 C,8.22,-1.38,-5.01,0.0,False,0,1.38395094242,17.6568277949,20.1967348846
1590,PANTONE 7502 C,73.45,2.73,28.49,0.0,False,0,1.3340877014,4.19086476334,8.98265550937
1569,PANTONE 4515 C,64.35,-0.1,33.26,0.0,False,0,1.46657633013,3.9595029932,15.5697966197
1568,PANTONE 4525 C,71.79,-1.03,29.96,0.0,False,0,0.418935197974,5.07426469059,10.9231357138
1567,PANTONE 4535 C,77.89,-1.53,25.46,0.0,False,0,0.679792634812,5.30313956134,7.94387977531
1508,PANTONE 398 C,65.55,-5.43,75.32,0.0,False,0,5.34674283294,5.8710837118,19.6708947432
1509,PANTONE 399 C,60.5,-3.8,66.16,0.0,False,0,1.21890172681,7.55941921367,14.9939133901
1514,PANTONE 3975 C,66.23,-1.62,76.0,0.0,False,0,1.93163837586,9.15427465029,16.4738884299
1516,PANTONE 3995 C,37.63,0.2,33.35,0.0,False,0,0.0391105804996,4.84250283507,17.7367031321
1530,PANTONE 613 C,65.74,-0.7,76.29,0.0,False,0,1.72573808429,10.022280475,15.7352915448
1536,PANTONE 456 C,58.57,2.83,58.28,0.0,False,0,2.28202176849,6.39034784022,8.17494380913
1538,PANTONE 614 C,83.46,-3.41,24.94,0.0,False,0,1.40557866061,3.91817772576,7.67615133058
1539,PANTONE 615 C,81.91,-3.99,30.06,0.0,False,0,1.24917282935,3.33873215971,9.05588176201
1540,PANTONE 616 C,78.74,-4.15,34.91,0.0,False,0,0.530888334386,4.17416906755,10.4167113153
1548,PANTONE 7754 C,57.24,4.35,52.22,0.0,False,0,2.52978848393,3.28605805876,12.0577109441
1549,PANTONE 7755 C,50.3,1.54,39.88,0.0,False,0,2.05967569804,3.24893133606,23.0982759513
1551,PANTONE 7757 C,42.0,-0.56,24.38,0.0,False,0,0.409183908676,5.49095483583,8.02356206237
1553,PANTONE 7759 C,72.42,-4.48,73.6,0.0,False,0,0.416534099411,7.70690532477,15.0730939736
1557,PANTONE 7763 C,39.3,-6.14,17.37,0.0,False,0,2.13109774498,5.50713492747,7.41930996478
1558,PANTONE 7764 C,35.16,-4.99,17.03,0.0,False,0,3.90517641295,5.53572918144,6.16012869222
1559,PANTONE 7765 C,71.3,-8.32,70.07,0.0,False,0,2.80505527948,4.30570226059,18.8829190348
1560,PANTONE 7766 C,67.81,-6.42,63.1,0.0,False,0,0.38978591735,5.66803968851,17.7992761594
1562,PANTONE 7768 C,52.65,-0.01,39.45,0.0,False,0,1.56813015696,3.76649443091,22.5787723707
1564,PANTONE 7770 C,37.45,0.05,17.29,0.0,False,0,1.38038524529,2.78714027481,8.2155996874
1565,PANTONE 7771 C,30.99,-1.46,11.68,0.0,False,0,0.847347454664,4.47041122906,9.52044291724
1566,PANTONE 4545 C,79.77,-1.22,23.47,0.0,False,0,1.41023393161,4.86425739451,7.18877739303
1256,PANTONE 5477 C,38.0,-11.01,1.42,0.0,False,0,0.515040442584,2.87633721964,15.515703709
1255,PANTONE 5487 C,48.39,-9.84,2.02,0.0,False,0,0.130536449281,2.30325677094,14.4789638686
1250,PANTONE 5605 C,25.62,-11.74,6.77,0.0,False,0,3.13355623408,4.52973602932,15.7818946898
1248,PANTONE 5625 C,53.15,-9.3,7.54,0.0,False,0,0.360546254024,1.8019610927,13.9203157003
1097,PANTONE 3105 C,78.06,-28.7,-19.65,0.0,False,0,0.31119033711,10.9993132502,24.3907870318
1098,PANTONE 3115 C,71.05,-38.29,-26.16,0.0,False,0,0.44638720693,15.3974295116,35.0932885413
1100,PANTONE 3135 C,48.22,-53.6,-35.79,0.0,False,0,2.30959841875,24.3854343645,51.680578385
1101,PANTONE 3145 C,41.32,-45.19,-27.69,0.0,False,0,0.460868109089,18.7936751811,40.5460847717
1102,PANTONE 3155 C,33.11,-36.93,-21.58,0.0,False,0,0.371033927914,15.2951968777,30.2714548438
1103,PANTONE 3165 C,27.5,-28.63,-15.41,0.0,False,0,0.954507072311,11.3990768244,20.0356005407
1105,PANTONE 7710 C,60.41,-37.3,-21.88,0.0,False,0,1.20620175045,12.5248595132,32.0069163873
1106,PANTONE 7711 C,53.0,-46.56,-25.23,0.0,False,0,3.74823653538,14.631462442,41.3667886517
1108,PANTONE 7713 C,43.34,-41.2,-23.24,0.0,False,0,1.52399215394,14.843810518,35.2365394371
1096,PANTONE 316 C,27.12,-22.26,-14.22,0.0,False,0,0.281157726938,11.8696669981,13.6856868731
1109,PANTONE 7714 C,41.67,-40.47,-20.23,0.0,False,0,3.58948280518,12.2471001387,33.3565734553
1118,PANTONE 317 C,85.72,-18.34,-8.54,0.0,False,0,3.43954183322,3.47088076589,12.3417963345
1119,PANTONE 318 C,81.96,-25.28,-14.69,0.0,False,0,2.0548377546,7.10361714833,19.8172066507
1120,PANTONE 319 C,75.21,-36.42,-19.61,0.0,False,0,3.35668684955,8.9876427882,31.4550817096
1121,PANTONE 320 C,52.5,-58.83,-26.79,0.0,False,0,10.876686163,14.1505322282,53.4421933595
1122,PANTONE 321 C,47.7,-52.51,-23.76,0.0,False,0,8.42284985191,12.88377248,46.1999419346
1123,PANTONE 322 C,40.21,-42.05,-19.26,0.0,False,0,5.20138575378,11.2297776931,34.4227856255
1124,PANTONE 323 C,34.83,-32.78,-13.52,0.0,False,0,4.98639154893,7.93826176488,23.491572779
1125,PANTONE 2225 C,79.29,-27.15,-17.56,0.0,False,0,0.0918187610064,9.39474415838,22.3027165517
1126,PANTONE 2226 C,74.23,-34.16,-22.3,0.0,False,0,0.0322758855988,12.2693195606,30.1074575922
1110,PANTONE 7715 C,34.54,-32.34,-16.07,0.0,False,0,2.58251516882,10.5401642537,23.9799908409
1091,PANTONE 311 C,71.64,-34.66,-28.56,0.0,False,0,0.193545837546,18.4217263309,32.9472895391
1090,PANTONE 310 C,78.6,-26.05,-21.23,0.0,False,0,0.382162815351,13.2641485305,22.7247308128
1081,PANTONE 2202 C,57.86,-38.91,-46.14,0.0,False,0,0.750192188192,36.061093026,45.5460121487
920,PANTONE 281 C,11.76,8.14,-37.33,0.0,False,0,1.11319415834,15.1187029258,25.5872149862
921,PANTONE 282 C,9.74,3.3,-25.85,0.0,False,0,3.91775905917,14.1067266135,19.9662430193
922,PANTONE 283 C,78.47,-7.73,-24.06,0.0,False,0,0.9269396001,12.4596211143,14.0689871704
923,PANTONE 284 C,68.03,-9.43,-36.46,0.0,False,0,0.339440414263,21.0594272138,22.4300394626
924,PANTONE 285 C,47.32,-4.48,-58.3,0.0,False,0,0.0769442079044,26.6376445111,42.1748190743
928,PANTONE 289 C,12.6,-0.17,-24.13,0.0,False,0,1.44135045127,10.0625707247,21.3101313986
944,PANTONE 544 C,84.09,-5.15,-14.28,0.0,False,0,0.112533713531,4.96795076818,10.6100151676
950,PANTONE 290 C,85.05,-7.56,-13.03,0.0,False,0,0.187764293613,5.2516493153,11.1065247676
951,PANTONE 291 C,80.78,-9.89,-21.84,0.0,False,0,1.56919798406,12.2428624892,15.8654218561
952,PANTONE 292 C,70.77,-13.06,-34.85,0.0,False,0,1.32568865144,22.6373816171,23.5582789327
956,PANTONE 296 C,12.56,-3.56,-17.48,0.0,False,0,3.03106347217,4.46499249194,24.006160854
957,PANTONE 2905 C,78.15,-14.29,-23.17,0.0,False,0,0.196427025744,15.1483682205,18.9800060554
958,PANTONE 2915 C,71.9,-16.79,-32.36,0.0,False,0,0.65716272312,22.722278284,25.7342212781
979,PANTONE 298 C,69.35,-24.42,-34.82,0.0,False,0,0.223026024442,27.4148782383,28.5644766447
980,PANTONE 299 C,60.73,-24.58,-45.74,0.0,False,0,0.712670452243,36.3988112849,38.490482981
984,PANTONE 303 C,16.09,-8.82,-17.58,0.0,False,0,2.01012958873,2.15630926241,22.6813242086
1007,PANTONE 2985 C,73.38,-23.93,-29.91,0.0,False,0,0.33829981636,22.5443306427,25.425068132
1008,PANTONE 2995 C,63.69,-29.29,-41.71,0.0,False,0,0.318955070385,33.1415631543,36.0194239265
1049,PANTONE 305 C,76.49,-25.73,-25.68,0.0,False,0,0.336981264753,17.7355509637,24.5540518842
1050,PANTONE 306 C,67.96,-33.64,-36.5,0.0,False,0,0.222490005014,26.7350724376,36.0424233419
1061,PANTONE 641 C,35.2,-26.75,-45.18,0.0,False,0,0.0122640127979,35.7606488165,39.9536774107
1128,PANTONE 2228 C,57.54,-51.85,-32.35,0.0,False,0,2.17784684686,20.0776744337,49.0927938998
918,PANTONE Reflex Blue C,11.97,26.7,-57.64,0.0,False,0,3.59687357224,4.70996637774,50.004764773
1129,PANTONE 2229 C,54.3,-52.99,-33.71,0.0,False,0,1.91373092371,21.6467981217,50.5426572343
1135,PANTONE 7467 C,56.89,-58.05,-24.77,0.0,False,0,11.7236037401,11.898989039,52.3764545107
1174,PANTONE 324 C,81.75,-22.45,-8.43,0.0,False,0,2.14882896188,5.34087335956,15.7916729033
1175,PANTONE 325 C,76.4,-30.27,-10.91,0.0,False,0,2.34215260554,7.21691636254,23.4408901127
1177,PANTONE 327 C,45.56,-62.44,-6.78,0.0,False,0,1.87722828809,27.7224590317,51.8295493759
1178,PANTONE 328 C,40.73,-52.54,-6.87,0.0,False,0,0.550440657762,21.3068225512,41.6592825409
1179,PANTONE 329 C,36.21,-45.43,-6.87,0.0,False,0,0.441290124636,17.365733985,34.2798684925
1180,PANTONE 330 C,31.15,-27.08,-5.72,0.0,False,0,1.98477328154,8.55132825142,15.6387353929
1181,PANTONE 3242 C,81.11,-31.07,-10.51,0.0,False,0,1.37116566518,8.25045462607,24.5543182825
1182,PANTONE 3252 C,75.8,-41.26,-12.98,0.0,False,0,1.47490131564,11.5158829338,34.5329057634
1183,PANTONE 3262 C,67.17,-55.33,-14.76,0.0,False,0,1.1839961087,18.0924379189,47.9276116026
1173,PANTONE 7722 C,29.3,-22.89,-10.16,0.0,False,0,3.72062653099,7.67234704852,12.7961329649
1184,PANTONE 3272 C,56.14,-66.58,-14.83,0.0,False,0,0.688190029047,24.9316357753,58.0634631085
1186,PANTONE 3292 C,32.38,-34.13,-6.82,0.0,False,0,1.43986972242,11.3029742092,22.8512599159
1187,PANTONE 3302 C,28.82,-23.19,-4.41,0.0,False,0,2.25464039144,9.37748613407,11.4021925696
1188,PANTONE 2397 C,64.54,-46.57,-19.59,0.0,False,0,7.96096102117,8.76341290363,40.395158802
1194,PANTONE 2403 C,45.91,-67.52,-9.68,0.0,False,0,4.94380042669,28.9184627387,57.2670965083
1215,PANTONE 560 C,24.54,-14.5,-0.28,0.0,False,0,2.53228856956,3.35411687334,15.6114836863
1222,PANTONE 567 C,22.23,-16.81,-0.11,0.0,False,0,4.31496273861,4.64029725785,15.7679185645
1236,PANTONE 2411 C,23.4,-20.16,14.29,0.0,False,0,3.0741268676,15.9609634306,21.5146682105
1243,PANTONE 5535 C,18.63,-11.73,0.18,0.0,False,0,1.45773748515,9.27332594526,17.5930904776
1247,PANTONE 5635 C,65.02,-7.48,6.92,0.0,False,0,0.450272527378,0.577516397612,13.0382414641
1185,PANTONE 3282 C,45.33,-55.12,-11.88,0.0,False,0,1.15687610914,19.1336702006,45.4046741163
1172,PANTONE 7721 C,33.29,-27.78,-11.24,0.0,False,0,4.22271025803,6.90893819897,17.9440729574
1171,PANTONE 7720 C,34.32,-33.14,-7.8,0.0,False,0,2.34990634302,10.009718327,22.2128912104
1170,PANTONE 7719 C,39.25,-36.49,-11.03,0.0,False,0,4.29755389969,9.20222828852,26.5772270385
1139,PANTONE 7471 C,81.55,-31.82,-7.88,0.0,False,0,0.139877090201,10.8677291903,24.8850610493
1140,PANTONE 7472 C,68.47,-30.86,-9.44,0.0,False,0,1.41423030537,8.51123017106,23.1077509652
1142,PANTONE 7474 C,43.41,-34.4,-18.51,0.0,False,0,1.88699129592,11.5823783895,27.1613556089
1143,PANTONE 7475 C,47.05,-18.87,-8.93,0.0,False,0,2.51082307864,6.46497793444,9.67875386479
1144,PANTONE 7476 C,32.06,-19.41,-11.24,0.0,False,0,2.80329341494,9.6792298307,10.1018565621
1145,PANTONE 7477 C,28.57,-10.79,-14.47,0.0,False,0,1.83332896405,3.24858292951,16.0699555871
1150,PANTONE 2215 C,35.56,-12.52,-14.68,0.0,False,0,0.090321672228,5.19114224774,15.0436955865
1151,PANTONE 2216 C,31.38,-10.63,-11.76,0.0,False,0,2.17036224741,3.990896907,13.3658713236
1152,PANTONE 2217 C,22.57,-18.95,-11.6,0.0,False,0,4.20272560307,9.45489773828,11.1569409034
1153,PANTONE 5523 C,81.39,-8.79,-5.31,0.0,False,0,1.76839710911,1.82001983959,3.72233573912
1154,PANTONE 5513 C,77.33,-10.59,-6.62,0.0,False,0,0.893452822949,3.46790755525,4.67209338411
1155,PANTONE 5503 C,70.8,-12.2,-8.23,0.0,False,0,0.195480379395,4.77252297873,6.16322294703
1159,PANTONE 5463 C,12.92,-9.39,-8.48,0.0,False,0,2.25722224197,11.4121608726,18.4005329208
1160,PANTONE 2232 C,66.9,-20.15,-12.18,0.0,False,0,0.454855445672,7.57721873338,13.1877688253
1162,PANTONE 2234 C,59.62,-24.22,-13.57,0.0,False,0,1.2000249113,8.1126517026,16.9994782253
1163,PANTONE 2235 C,54.47,-28.45,-16.57,0.0,False,0,0.732843635048,10.0494268084,21.5920705258
1164,PANTONE 2236 C,53.79,-26.53,-14.5,0.0,False,0,1.44934916331,8.68280392258,19.0939890229
1165,PANTONE 2237 C,49.56,-27.52,-14.91,0.0,False,0,1.49144116699,9.13183928397,19.8812003478
1167,PANTONE 7716 C,51.76,-40.77,-11.86,0.0,False,0,2.94266792678,11.1705317559,31.8674225945
1168,PANTONE 7717 C,47.08,-42.38,-12.6,0.0,False,0,3.80907637575,11.2435924481,33.2328303437
1169,PANTONE 7718 C,41.26,-40.92,-13.55,0.0,False,0,5.70041024119,9.47559413362,31.6616563595
1134,PANTONE 7466 C,60.7,-53.82,-25.42,0.0,False,0,8.57918385588,12.5582867507,48.8035603037
390,PANTONE 203 C,76.15,29.14,-0.67,0.0,True,2,0.324202906735,3.23604698235,15.2977787778
1769,SUBSTRATE WHITE POINT,95.95,0.95,-5.5,0.0,False,0,7.15480957119,9.43776456583,11.7309419912
94,PANTONE 125 C,58.34,11.59,65.17,0.0,False,0,0.0776615777971,4.07708211947,12.3511369145
85,PANTONE 1235 C,81.57,17.61,83.99,0.0,False,0,2.61913038573,7.86813179206,23.3701519037
147,PANTONE 7564 C,62.1,27.08,68.87,0.0,False,0,2.23934521387,2.38816974099,15.4507420397
332,PANTONE 7623 C,32.75,42.94,24.4,0.0,False,0,0.871941880378,3.59986447741,18.3851943204
231,PANTONE 171 C,63.17,62.9,57.63,0.0,False,0,2.44600677344,8.61997974195,21.9026156285
84,PANTONE 1225 C,84.21,11.72,76.12,0.0,False,0,1.44075580303,3.44808409763,21.2424800738
232,PANTONE 172 C,59.69,66.9,66.56,0.0,False,0,0.216880889573,13.2282765317,21.4270767673
233,PANTONE 173 C,50.74,56.01,56.54,0.0,False,0,7.71458978176,9.84590555619,10.8621637872
331,PANTONE 7622 C,34.9,47.29,26.1,0.0,False,0,1.12403919469,3.9208192559,19.2832062651
330,PANTONE 7621 C,38.7,57.31,34.38,0.0,False,0,0.209958851592,10.3503444531,26.8007906283
328,PANTONE 7619 C,49.32,48.97,37.81,0.0,False,0,3.48298571676,7.36313232204,18.1425118301
358,PANTONE 199 C,45.42,74.24,43.36,0.0,False,0,3.39733791631,26.8203423035,27.1784993196
359,PANTONE 200 C,40.52,64.76,35.89,0.0,False,0,1.46871153115,17.8132597647,28.3032885368
79,PANTONE 131 C,62.74,21.52,70.92,0.0,False,0,1.82677977103,5.22034679769,9.8502457642
327,PANTONE 7618 C,56.78,35.75,34.06,0.0,False,0,1.38127380652,7.77097286829,12.4358644859
152,PANTONE 7569 C,63.02,26.51,62.55,0.0,False,0,0.832735535215,2.18793727494,15.9646259925
219,PANTONE 7580 C,50.42,45.77,42.15,0.0,False,0,4.40901085239,8.23347748581,14.485277303
73,PANTONE 118 C,58.5,8.5,66.4,0.0,False,0,3.40394737448,3.62598810968,10.570814806
362,PANTONE 189 C,76.63,36.82,-0.45,0.0,False,0,0.0491313296145,2.99626153044,20.6299565247
72,PANTONE 117 C,65.92,11.01,77.33,0.0,False,0,0.560353141107,8.81912127142,8.96086499982
170,PANTONE 2019 C,56.73,39.69,66.95,0.0,False,0,0.569260877088,0.601049402963,28.3019504628
66,PANTONE 111 C,59.48,3.0,65.27,0.0,False,0,4.03843804338,5.64183180033,8.20523156722
222,PANTONE 1625 C,77.84,33.73,28.33,0.0,False,0,0.190138354071,4.1029980419,12.2697966031
218,PANTONE 7579 C,55.98,51.67,52.14,0.0,False,0,5.15379995105,9.64543494173,10.0601593095
3,PANTONE Orange 021 C,58.71,67.04,83.57,0.0,False,0,2.43897928711,22.1808250523,29.5811189782
60,PANTONE 2007 C,70.38,15.93,70.38,0.0,False,0,2.56468295889,5.05341318455,6.80012103635
59,PANTONE 2006 C,77.24,10.78,59.68,0.0,False,0,0.457949417074,2.265107001,9.07484035182
58,PANTONE 2005 C,86.56,8.67,53.73,0.0,False,0,2.00610991704,2.21260338857,15.8914018327
138,PANTONE 7408 C,81.91,9.68,84.43,0.0,False,0,0.442939214256,3.22532854052,23.7344075131
250,PANTONE 7597 C,50.54,55.5,45.14,0.0,False,0,3.55450836937,11.7719340089,14.4783501022
86,PANTONE 1245 C,65.53,13.54,66.71,0.0,False,0,0.601466498897,2.76404264124,7.93862136137
230,PANTONE 170 C,72.34,46.41,32.36,0.0,False,0,1.43326797208,5.11184957972,18.7933191059
110,PANTONE 134 C,86.03,8.05,59.06,0.0,False,0,0.549695037358,2.89256692854,17.3880931381
111,PANTONE 135 C,84.35,12.45,67.18,0.0,False,0,1.73694749619,3.50169799711,18.2711928843
281,PANTONE 7523 C,50.91,31.36,16.77,0.0,False,0,0.982785341573,1.10893508958,10.0213855094
112,PANTONE 136 C,82.42,16.68,73.33,0.0,False,0,1.2120669823,6.55477138764,18.9346755274
113,PANTONE 137 C,77.34,28.2,85.84,0.0,False,0,0.173622628531,18.7195765132,23.4947440275
119,PANTONE 2010 C,77.7,28.67,102.35,0.0,False,0,10.2007827071,23.574529958,36.6455068848
122,PANTONE 2013 C,73.06,39.99,96.95,0.0,False,0,4.88941577576,30.6415927759,32.8810349868
103,PANTONE 7555 C,67.08,13.58,70.96,0.0,False,0,2.32549710091,3.49564014166,6.60144541589
4,PANTONE Bright Red C,54.8,73.7,71.18,0.0,False,0,6.30168599928,17.1816471853,25.460388588
102,PANTONE 7554 C,23.61,4.36,15.7,0.0,False,0,1.40452744892,4.28815268593,15.7314838269
342,PANTONE 7416 C,61.12,50.55,39.74,0.0,False,0,0.423567351123,8.52703997572,14.5677120779
343,PANTONE 7417 C,55.4,60.63,47.11,0.0,False,0,0.260875629938,11.8350732523,18.1424357795
124,PANTONE 1345 C,86.2,10.35,47.52,0.0,False,0,0.671934194412,4.54745836199,13.2835972334
226,PANTONE 1665 C,53.83,57.97,63.8,0.0,False,0,1.58569010156,11.5445935353,15.2946489459
229,PANTONE 169 C,81.29,27.9,16.8,0.0,False,0,1.26394659781,4.83958398955,11.8310021953
128,PANTONE 1385 C,60.21,32.7,69.65,0.0,False,0,0.737900479583,2.49364659836,20.9330958054
335,PANTONE 7626 C,48.45,57.58,41.47,0.0,False,0,0.311019858418,13.1369585377,18.8254104289
347,PANTONE 7421 C,24.59,35.33,6.59,0.0,False,0,0.94017735453,2.91380693918,8.23709788172
99,PANTONE 7551 C,55.07,16.29,66.13,0.0,False,0,0.349371322863,7.86793492601,14.5809249706
98,PANTONE 7550 C,62.13,20.7,78.51,0.0,False,0,6.05565987789,8.48067113947,10.4736889441
348,PANTONE 182 C,82.94,26.19,-0.26,0.0,False,0,1.04263779362,3.68868591031,15.439453979
97,PANTONE 7549 C,78.41,20.99,96.29,0.0,False,0,4.8799095816,14.497773166,31.2445689391
96,PANTONE 7548 C,82.63,15.27,107.06,0.0,False,0,13.7252518847,15.1833128576,42.3714376538
351,PANTONE 185 C,49.84,76.19,45.41,0.0,False,0,2.00962985,24.0208198215,29.7742777725
203,PANTONE 2024 C,64.19,52.82,49.77,0.0,False,0,1.08552247749,7.4091752596,15.9119935729
135,PANTONE 145 C,60.77,31.32,69.64,0.0,False,0,0.941602587375,2.57634437091,19.561518346
93,PANTONE 124 C,74.41,13.01,85.92,0.0,False,0,0.839171148397,4.05630153183,19.7862098442
92,PANTONE 123 C,84.45,9.82,85.66,0.0,False,0,1.11423466202,5.8031123039,26.4212301001
251,PANTONE 7598 C,47.22,47.49,39.78,0.0,False,0,4.60546294226,6.43472391557,18.5389258025
64,PANTONE 109 C,86.71,3.99,100.05,0.0,False,0,0.634424290185,13.5681502055,30.9465307255
217,PANTONE 7578 C,59.46,43.56,53.5,0.0,False,0,1.10934846169,5.01580618968,15.5946307618
30,PANTONE 805 C,72.34,69.98,36.83,0.0,False,0,10.2479625451,21.3710806856,36.8735901
29,PANTONE 804 C,82.9,47.47,65.82,0.0,False,0,1.30567001038,26.4207657324,30.7734577911
286,PANTONE 488 C,78.59,20.72,18.62,0.0,False,0,0.36326293404,1.49336762524,4.13502024063
28,PANTONE 803 C,93.49,-2.95,91.88,0.0,False,0,1.44127771232,20.7096180297,24.7558008994
27,PANTONE 802 C,74.65,-66.51,62.73,0.0,False,0,6.71399132885,52.8047157418,73.7004269804
24,PANTONE Green 0921 C,85.55,-27.14,-3.86,0.0,False,0,0.847946015531,12.1524572333,19.964019024
376,PANTONE 705 C,89.33,10.35,-1.6,0.0,False,0,1.61536373613,3.033114071,6.32737153276
377,PANTONE 706 C,87.51,14.0,-1.83,0.0,False,0,1.0338596546,2.67891044341,7.59153379768
23,PANTONE Blue 0821 C,78.29,-23.65,-26.15,0.0,False,0,2.07028534036,18.7074034023,23.5084999489
184,PANTONE 159 C,53.92,43.22,56.9,0.0,False,0,1.03597319913,4.38182914361,18.9612560059
22,PANTONE Violet 0631 C,70.25,23.25,-30.46,0.0,False,0,0.682715506223,14.7720427889,16.8446668696
21,PANTONE Magenta 0521 C,78.89,31.63,-15.67,0.0,False,0,0.629746837637,7.39515534092,10.2996874294
302,PANTONE 2347 C,50.86,71.47,59.1,0.0,False,0,6.61449611677,12.1940580359,23.8194482237
206,PANTONE 2027 C,53.65,66.82,53.04,0.0,False,0,1.46954579853,12.121799581,21.1801416838
271,PANTONE 7611 C,77.64,12.49,9.14,0.0,False,0,0.947214033475,1.73928968869,5.29195119349
19,PANTONE Yellow 0131 C,92.77,-6.9,36.61,0.0,False,0,0.764256114613,7.10001442467,12.7232400207
18,PANTONE Black C,9.21,0.69,0.53,0.0,False,0,1.00221459012,16.8235196509,22.5242031373
17,PANTONE Green C,54.98,-77.79,1.11,0.0,False,0,3.14739425741,44.0963097507,67.5060868719
15,PANTONE Reflex Blue C,10.87,27.39,-56.17,0.0,False,0,4.81634688857,6.23635498698,48.8914150813
13,PANTONE Blue 072 C,14.56,42.32,-73.22,0.0,False,0,3.99342480472,7.64813904488,56.3078167858
2,PANTONE Yellow 012 C,85.41,6.07,114.74,0.0,False,0,10.2908269553,23.4626469095,40.6425023836
12,PANTONE Violet C,17.79,48.01,-64.8,0.0,False,0,0.36798094984,14.8501674244,46.0322391172
300,PANTONE 2345 C,67.73,58.31,31.54,0.0,False,0,0.81029410055,15.0315979203,26.2086459059
298,PANTONE 2035 C,45.82,74.7,55.51,0.0,False,0,7.96534596924,19.0640714414,26.7309609052
10,PANTONE Purple C,48.33,69.4,-41.32,0.0,False,0,5.74509688,9.51341409932,43.1558527668
272,PANTONE 7612 C,68.71,17.63,11.75,0.0,False,0,0.02206721395,1.68196427694,8.12007876518
7,PANTONE Rubine Red C,41.97,76.23,21.04,0.0,False,0,3.99674991876,13.7128259355,32.6596295141
205,PANTONE 2026 C,56.54,64.22,61.09,0.0,False,0,3.99942849838,9.58844093155,18.7082819644
190,PANTONE Orange 021 C,59.33,66.97,84.35,0.0,False,0,2.11023925982,22.7051734193,30.3978305147
31,PANTONE 806 C,64.07,82.04,-12.33,0.0,False,0,3.91857258986,21.5972182091,38.6684407717
32,PANTONE 807 C,55.88,77.93,-33.16,0.0,False,0,4.91078503244,19.3900253929,37.1733994909
261,PANTONE 7608 C,42.54,41.06,27.92,0.0,False,0,0.471812574134,4.30606004944,19.8169288985
207,PANTONE 2028 C,49.95,70.97,64.63,0.0,False,0,9.36969522381,11.9928723653,22.6881805549
45,PANTONE 104 C,63.16,0.25,68.28,0.0,False,0,2.53129940639,5.78566752893,12.0057534568
252,PANTONE 7599 C,44.49,45.39,37.0,0.0,False,0,2.02448498356,6.82813734195,22.1384620559
289,PANTONE 485 C,48.88,68.83,52.57,0.0,False,0,0.836989007481,16.247063054,21.57556738
257,PANTONE 7604 C,84.4,6.22,2.77,0.0,False,0,1.72815067868,2.5452055736,4.01215652736
308,PANTONE 178 C,63.75,64.56,34.81,0.0,False,0,0.0522382943754,18.2721547164,28.4719132124
304,PANTONE 2349 C,49.91,55.65,50.67,0.0,False,0,7.33045157256,10.368165171,11.6326533354
306,PANTONE 176 C,80.76,32.4,6.99,0.0,False,0,0.84518740629,8.74699179091,14.9895056602
369,PANTONE 1895 C,79.13,30.93,-3.19,0.0,False,0,1.05480383621,1.12995438453,15.4832464348
370,PANTONE 1905 C,74.42,39.98,-3.06,0.0,False,0,1.03590308129,1.30963724771,20.2828926022
337,PANTONE 7628 C,37.97,48.05,27.91,0.0,False,0,0.895988021501,4.32553288957,20.239962053
372,PANTONE 1925 C,49.23,76.91,28.78,0.0,False,0,0.395683743649,21.8796605425,32.7146175279
5,PANTONE Warm Red C,56.7,71.02,56.14,0.0,False,0,1.91158468202,10.7178071982,25.6413982415
373,PANTONE 1935 C,42.84,69.25,27.54,0.0,False,0,0.0502783297551,19.936463379,24.0378763621
260,PANTONE 7607 C,54.09,36.65,24.18,0.0,False,0,1.36803110762,3.26559057101,17.8781752916
305,PANTONE 2350 C,42.17,53.92,36.98,0.0,False,0,1.68843362937,7.77446367768,25.3023907603
329,PANTONE 7620 C,43.25,54.75,35.78,0.001266087962,True,1,0.001266087962,9.26052869599,25.4232343495
